sale_id,sales_date,store_name,store_city,store_region,product_name,category,brand,unit_price,quantity,customer_name,gender,age_group,city
4246,2023-04-04,Store_6,Phoenix,Midwest,T-Shirt,Beauty,LG,467.69,2,Customer_751,Male,18-25,Los Angeles
4247,2023-11-05,Store_6,Phoenix,South,Sneakers,Beauty,Apple,129.19,3,Customer_391,Female,36-45,Phoenix
4248,2023-06-12,Store_3,Los Angeles,South,Toothpaste,Electronics,Apple,64.62,4,Customer_233,Male,36-45,New York
4249,2023-11-10,Store_2,Houston,Central,Toothpaste,Beauty,LG,294.35,5,Customer_344,Female,60+,Houston
4250,2023-04-24,Store_4,Chicago,East,Sneakers,Apparel,Philips,484.81,3,Customer_89,Male,26-35,Los Angeles
4251,2023-11-24,Store_8,Chicago,East,Sneakers,Beauty,Nike,192.03,2,Customer_444,Female,18-25,Phoenix
4252,2023-10-17,Store_7,Los Angeles,South,Notebook,Beauty,Nike,35.71,5,Customer_528,Male,46-60,Phoenix
4253,2023-02-23,Store_1,Chicago,West,LED Bulb,Stationery,Philips,172.96,1,Customer_352,Male,26-35,New York
4254,2023-09-12,Store_4,Phoenix,South,Mixer,Apparel,Apple,255.44,4,Customer_151,Male,18-25,Chicago
4255,2023-03-14,Store_8,Phoenix,East,Mixer,Beauty,Colgate,85.15,2,Customer_663,Female,46-60,Houston
4256,2023-06-19,Store_6,Chicago,Midwest,Sneakers,Stationery,Colgate,330.76,4,Customer_153,Female,26-35,Houston
4257,2023-02-09,Store_5,New York,West,Toothpaste,Beauty,Nike,498.89,5,Customer_279,Male,36-45,New York
4258,2023-05-02,Store_9,Phoenix,East,T-Shirt,Beauty,Philips,228.61,3,Customer_477,Female,46-60,Los Angeles
4259,2023-06-27,Store_3,Los Angeles,West,T-Shirt,Stationery,Puma,180.59,4,Customer_410,Female,36-45,New York
4260,2023-06-13,Store_2,Chicago,West,Notebook,Stationery,Nike,203.35,1,Customer_763,Female,26-35,Phoenix
4261,2023-03-27,Store_5,Los Angeles,Midwest,Laptop,Electronics,Philips,62.0,2,Customer_491,Female,36-45,Phoenix
4262,2023-11-22,Store_6,Houston,Midwest,Smartphone,Electronics,LG,442.22,1,Customer_377,Female,46-60,New York
4263,2023-02-15,Store_7,Chicago,Midwest,Smartphone,Apparel,Colgate,210.34,4,Customer_126,Male,60+,Chicago
4264,2023-12-29,Store_6,New York,East,Sneakers,Beauty,Puma,196.7,3,Customer_129,Female,36-45,New York
4265,2023-12-10,Store_4,New York,South,Shampoo,Apparel,Puma,331.55,3,Customer_351,Male,46-60,Phoenix
4266,2023-11-24,Store_3,Phoenix,Central,Shampoo,Electronics,Apple,223.81,1,Customer_726,Female,26-35,Los Angeles
4267,2023-06-21,Store_9,Los Angeles,Central,T-Shirt,Beauty,Colgate,325.88,5,Customer_572,Female,26-35,Chicago
4268,2023-08-17,Store_7,Houston,West,LED Bulb,Electronics,Puma,35.42,5,Customer_205,Male,36-45,Los Angeles
4269,2023-01-06,Store_4,Los Angeles,South,T-Shirt,Electronics,Puma,407.79,3,Customer_494,Male,36-45,Chicago
4270,2023-05-16,Store_3,Houston,Central,Laptop,Stationery,LG,470.55,1,Customer_779,Male,18-25,Phoenix
4271,2023-04-18,Store_7,Phoenix,East,Laptop,Apparel,Samsung,326.14,1,Customer_649,Male,46-60,Los Angeles
4272,2023-05-08,Store_7,Chicago,South,Toothpaste,Electronics,Nike,477.51,1,Customer_589,Female,36-45,Houston
4273,2023-12-21,Store_7,Chicago,South,Mixer,Apparel,Philips,79.96,4,Customer_608,Female,26-35,Los Angeles
4274,2023-02-04,Store_8,Phoenix,South,Toothpaste,Electronics,Puma,241.32,5,Customer_26,Female,60+,Chicago
4275,2023-06-29,Store_9,Houston,Central,T-Shirt,Beauty,Philips,302.89,5,Customer_64,Female,60+,Houston
4276,2023-05-12,Store_6,Phoenix,West,Shampoo,Beauty,Nike,292.96,4,Customer_738,Female,18-25,Phoenix
4277,2023-02-25,Store_1,New York,Central,Notebook,Beauty,Philips,203.72,2,Customer_818,Female,36-45,New York
4278,2023-01-01,Store_8,Chicago,West,Smartphone,Beauty,Samsung,172.35,4,Customer_367,Female,26-35,Phoenix
4279,2023-01-25,Store_3,New York,Central,Toothpaste,Beauty,Nike,67.78,1,Customer_861,Female,46-60,Houston
4280,2023-07-17,Store_1,Chicago,Midwest,LED Bulb,Beauty,Samsung,198.91,4,Customer_859,Male,46-60,Houston
4281,2023-08-13,Store_9,New York,Midwest,LED Bulb,Electronics,Colgate,85.52,1,Customer_901,Male,60+,Phoenix
4282,2023-08-03,Store_2,Los Angeles,East,Sneakers,Beauty,Nike,368.51,3,Customer_215,Female,18-25,Los Angeles
4283,2023-03-27,Store_2,Houston,East,Shampoo,Apparel,Apple,108.37,1,Customer_410,Male,26-35,Chicago
4284,2023-07-31,Store_6,Houston,West,Sneakers,Beauty,Philips,33.99,5,Customer_741,Female,18-25,Houston
4285,2023-09-10,Store_6,Chicago,Midwest,LED Bulb,Beauty,Puma,278.42,4,Customer_947,Female,46-60,Los Angeles
4286,2023-07-13,Store_7,Chicago,Central,Toothpaste,Stationery,Puma,299.64,1,Customer_786,Male,26-35,Chicago
4287,2023-06-29,Store_3,New York,East,Shampoo,Beauty,Puma,436.6,2,Customer_418,Male,18-25,Chicago
4288,2023-10-07,Store_7,Los Angeles,Central,Laptop,Electronics,LG,290.61,3,Customer_615,Female,60+,New York
4289,2023-07-12,Store_1,Chicago,South,Notebook,Electronics,Colgate,176.01,2,Customer_954,Male,36-45,Houston
4290,2023-02-21,Store_7,Chicago,West,Sneakers,Stationery,Apple,402.49,2,Customer_214,Male,46-60,Houston
4291,2023-09-03,Store_1,Los Angeles,Midwest,Mixer,Stationery,Philips,272.44,2,Customer_199,Male,60+,Houston
4292,2023-10-23,Store_3,Houston,Midwest,Jeans,Beauty,Colgate,44.24,3,Customer_140,Male,60+,Los Angeles
4293,2023-11-30,Store_10,Phoenix,West,Notebook,Stationery,LG,285.1,3,Customer_505,Female,18-25,New York
4294,2023-12-18,Store_1,Los Angeles,South,T-Shirt,Electronics,Nike,454.47,3,Customer_445,Female,26-35,Phoenix
4295,2023-04-26,Store_9,New York,Central,T-Shirt,Beauty,Apple,201.17,3,Customer_237,Female,36-45,Houston
4296,2023-03-25,Store_5,Houston,Central,LED Bulb,Electronics,Nike,151.68,2,Customer_223,Male,36-45,Chicago
4297,2023-08-20,Store_7,Phoenix,West,Shampoo,Beauty,Apple,76.02,5,Customer_265,Female,18-25,Los Angeles
4298,2023-02-07,Store_7,Houston,South,Smartphone,Stationery,LG,79.97,5,Customer_133,Female,60+,New York
4299,2023-01-18,Store_9,Phoenix,East,Toothpaste,Electronics,Apple,219.22,3,Customer_154,Female,18-25,Phoenix
4300,2023-05-31,Store_5,Phoenix,West,Sneakers,Apparel,Apple,299.86,4,Customer_546,Male,60+,Houston
4301,2023-01-11,Store_6,Houston,West,Toothpaste,Apparel,Puma,44.9,1,Customer_967,Female,60+,Chicago
4302,2023-06-13,Store_6,Houston,Midwest,Laptop,Apparel,Apple,470.09,4,Customer_364,Male,46-60,Houston
4303,2023-05-14,Store_1,Houston,Central,T-Shirt,Beauty,Samsung,378.79,4,Customer_714,Female,60+,Chicago
4304,2023-02-23,Store_5,Los Angeles,East,Laptop,Electronics,Colgate,295.38,4,Customer_410,Female,36-45,Los Angeles
4305,2023-02-07,Store_9,Chicago,East,LED Bulb,Apparel,Puma,415.08,5,Customer_164,Male,36-45,Phoenix
4306,2023-06-25,Store_10,Chicago,East,Laptop,Apparel,Samsung,44.69,1,Customer_792,Female,36-45,Los Angeles
4307,2023-03-29,Store_3,Phoenix,Midwest,LED Bulb,Electronics,Samsung,241.04,4,Customer_970,Male,46-60,Los Angeles
4308,2023-07-12,Store_7,Chicago,South,Toothpaste,Beauty,Samsung,316.9,3,Customer_790,Female,36-45,Houston
4309,2023-03-24,Store_8,Houston,East,Jeans,Beauty,Apple,415.18,5,Customer_533,Female,46-60,Phoenix
4310,2023-02-08,Store_4,Houston,Central,T-Shirt,Electronics,Apple,392.82,3,Customer_237,Male,60+,Los Angeles
4311,2023-10-08,Store_9,Chicago,East,Toothpaste,Electronics,Philips,142.15,3,Customer_477,Female,18-25,Chicago
4312,2023-02-17,Store_10,New York,Central,Notebook,Apparel,Nike,470.74,4,Customer_144,Male,46-60,Phoenix
4313,2023-06-23,Store_10,Los Angeles,Midwest,Jeans,Beauty,Nike,66.55,3,Customer_917,Male,36-45,Houston
4314,2023-11-01,Store_8,Phoenix,Central,Shampoo,Stationery,Colgate,438.19,1,Customer_806,Male,36-45,New York
4315,2023-11-11,Store_6,New York,Central,Mixer,Stationery,Samsung,485.62,3,Customer_853,Female,26-35,Phoenix
4316,2023-09-05,Store_7,Houston,East,Shampoo,Apparel,Nike,92.69,4,Customer_876,Female,18-25,Los Angeles
4317,2023-12-27,Store_4,Houston,Midwest,Smartphone,Stationery,Nike,362.42,3,Customer_834,Male,36-45,Phoenix
4318,2023-01-16,Store_5,Chicago,Midwest,LED Bulb,Apparel,Samsung,24.94,5,Customer_225,Female,36-45,Chicago
4319,2023-08-09,Store_2,Phoenix,Central,T-Shirt,Beauty,Apple,205.68,5,Customer_510,Female,18-25,New York
4320,2023-12-01,Store_1,Houston,West,Laptop,Stationery,Colgate,260.56,5,Customer_691,Male,36-45,Houston
4321,2023-03-26,Store_9,Phoenix,East,Mixer,Electronics,Nike,292.42,2,Customer_181,Male,18-25,Los Angeles
4322,2023-11-07,Store_6,New York,South,Shampoo,Beauty,Nike,468.29,5,Customer_191,Female,36-45,Phoenix
4323,2023-08-11,Store_7,Los Angeles,Midwest,Smartphone,Beauty,Apple,337.76,5,Customer_346,Female,36-45,Phoenix
4324,2023-03-22,Store_3,Phoenix,Central,Smartphone,Beauty,Apple,243.23,2,Customer_769,Male,46-60,New York
4325,2023-01-28,Store_9,Los Angeles,West,Notebook,Stationery,Puma,405.79,5,Customer_594,Male,46-60,Phoenix
4326,2023-02-21,Store_9,Chicago,South,Mixer,Electronics,Nike,475.51,4,Customer_213,Male,36-45,Chicago
4327,2023-06-19,Store_5,Phoenix,Central,LED Bulb,Electronics,Nike,15.92,5,Customer_105,Female,18-25,Chicago
4328,2023-04-16,Store_4,Phoenix,Central,Shampoo,Beauty,Samsung,491.35,5,Customer_37,Female,60+,Chicago
4329,2023-04-08,Store_2,Los Angeles,Central,T-Shirt,Apparel,Colgate,47.64,2,Customer_239,Male,26-35,Phoenix
4330,2023-07-29,Store_9,Phoenix,South,Laptop,Apparel,LG,408.12,4,Customer_830,Female,18-25,Los Angeles
4331,2023-12-23,Store_9,Los Angeles,Central,Sneakers,Electronics,Apple,143.77,3,Customer_235,Female,18-25,Houston
4332,2023-10-11,Store_5,Los Angeles,Central,Smartphone,Apparel,Samsung,70.43,1,Customer_735,Male,46-60,Los Angeles
4333,2023-10-04,Store_9,Chicago,South,Sneakers,Stationery,LG,222.73,4,Customer_483,Male,46-60,Houston
4334,2023-05-16,Store_6,New York,Midwest,Shampoo,Electronics,Nike,323.76,3,Customer_845,Male,36-45,Houston
4335,2023-12-05,Store_3,New York,Central,Shampoo,Beauty,Colgate,193.57,4,Customer_786,Male,60+,Los Angeles
4336,2023-05-25,Store_1,Chicago,Central,T-Shirt,Beauty,Colgate,32.01,3,Customer_751,Male,60+,Los Angeles
4337,2023-06-02,Store_1,Los Angeles,Central,Shampoo,Stationery,Nike,301.73,3,Customer_716,Female,26-35,New York
4338,2023-05-02,Store_9,Chicago,South,Sneakers,Electronics,Samsung,451.69,4,Customer_732,Female,18-25,Los Angeles
4339,2023-02-19,Store_10,Houston,East,Toothpaste,Apparel,Samsung,194.69,2,Customer_907,Female,18-25,Chicago
4340,2023-01-26,Store_5,Houston,Central,Toothpaste,Electronics,Nike,112.08,4,Customer_55,Male,18-25,Phoenix
4341,2023-07-21,Store_4,Los Angeles,Midwest,T-Shirt,Apparel,Colgate,224.08,4,Customer_8,Female,26-35,New York
4342,2023-10-20,Store_5,Houston,West,Laptop,Apparel,Samsung,28.94,3,Customer_557,Female,36-45,Los Angeles
4343,2023-10-09,Store_7,New York,Central,T-Shirt,Stationery,Puma,411.14,1,Customer_710,Male,18-25,Phoenix
4344,2023-09-09,Store_9,Los Angeles,Midwest,Smartphone,Beauty,Apple,414.04,3,Customer_599,Female,36-45,Houston
4345,2023-03-20,Store_2,Los Angeles,Central,LED Bulb,Beauty,LG,296.06,5,Customer_320,Male,18-25,Houston
4346,2023-01-28,Store_1,Los Angeles,South,T-Shirt,Apparel,Samsung,179.79,4,Customer_146,Male,36-45,Houston
4347,2023-07-04,Store_6,Chicago,Central,Jeans,Apparel,LG,400.89,4,Customer_671,Male,60+,Los Angeles
4348,2023-01-02,Store_5,Chicago,West,Mixer,Apparel,Nike,279.57,2,Customer_213,Female,18-25,Chicago
4349,2023-08-07,Store_9,New York,West,Shampoo,Apparel,Philips,413.84,3,Customer_258,Female,46-60,New York
4350,2023-02-14,Store_6,Los Angeles,Midwest,LED Bulb,Beauty,Samsung,317.57,2,Customer_959,Male,46-60,Chicago
4351,2023-05-31,Store_2,Los Angeles,Central,T-Shirt,Apparel,Philips,393.28,4,Customer_918,Female,18-25,New York
4352,2023-12-05,Store_1,Los Angeles,East,Smartphone,Apparel,LG,301.29,3,Customer_35,Female,60+,Phoenix
4353,2023-11-17,Store_2,Houston,Midwest,Smartphone,Apparel,Colgate,210.0,3,Customer_210,Female,18-25,Houston
4354,2023-11-04,Store_8,New York,East,Shampoo,Electronics,Apple,479.18,5,Customer_761,Male,36-45,Chicago
4355,2023-09-03,Store_5,Los Angeles,Central,Sneakers,Electronics,Colgate,272.85,5,Customer_457,Male,36-45,Chicago
4356,2023-04-13,Store_10,Los Angeles,Midwest,Mixer,Apparel,Puma,304.52,1,Customer_12,Female,46-60,Houston
4357,2023-02-19,Store_1,Phoenix,Central,Sneakers,Electronics,Puma,114.14,5,Customer_274,Female,36-45,Houston
4358,2023-01-14,Store_8,Chicago,Central,Notebook,Apparel,Nike,314.7,3,Customer_203,Male,36-45,Chicago
4359,2023-04-16,Store_6,New York,West,T-Shirt,Stationery,Philips,287.95,5,Customer_196,Female,60+,Los Angeles
4360,2023-03-29,Store_4,Houston,West,T-Shirt,Beauty,Apple,96.5,1,Customer_239,Female,36-45,Los Angeles
4361,2023-11-23,Store_10,Los Angeles,West,LED Bulb,Beauty,Philips,34.5,4,Customer_909,Male,18-25,Chicago
4362,2023-05-30,Store_10,Chicago,East,LED Bulb,Apparel,Colgate,304.16,5,Customer_780,Male,18-25,Houston
4363,2023-02-11,Store_9,New York,West,Smartphone,Electronics,Puma,383.03,3,Customer_202,Male,18-25,Phoenix
4364,2023-08-31,Store_10,Houston,West,Jeans,Apparel,Colgate,264.08,4,Customer_700,Female,18-25,Houston
4365,2023-03-01,Store_4,Phoenix,Midwest,Shampoo,Apparel,Philips,117.25,3,Customer_127,Male,36-45,Phoenix
4366,2023-06-07,Store_6,Houston,West,Smartphone,Electronics,Samsung,334.93,4,Customer_648,Female,18-25,Chicago
4367,2023-07-23,Store_5,Los Angeles,South,Sneakers,Electronics,Apple,44.65,3,Customer_642,Female,18-25,New York
4368,2023-08-30,Store_5,Houston,South,Toothpaste,Electronics,LG,223.71,5,Customer_551,Male,36-45,Houston
4369,2023-09-08,Store_10,Houston,Central,Notebook,Apparel,Samsung,85.87,5,Customer_909,Female,46-60,Phoenix
4370,2023-12-05,Store_3,Houston,Central,Laptop,Apparel,Nike,96.31,1,Customer_831,Male,36-45,Los Angeles
4371,2023-05-16,Store_7,Los Angeles,East,Shampoo,Apparel,Samsung,105.14,4,Customer_527,Female,36-45,New York
4372,2023-02-16,Store_9,New York,South,Mixer,Apparel,LG,196.42,1,Customer_216,Female,36-45,Houston
4373,2023-11-25,Store_4,Houston,Central,Mixer,Beauty,LG,30.32,2,Customer_547,Male,60+,Chicago
4374,2023-10-06,Store_2,Los Angeles,East,Notebook,Electronics,Philips,201.91,5,Customer_288,Female,46-60,New York
4375,2023-07-18,Store_6,Chicago,Central,Mixer,Apparel,Philips,258.3,4,Customer_376,Male,46-60,Houston
4376,2023-04-05,Store_9,Los Angeles,South,Toothpaste,Apparel,LG,244.23,1,Customer_409,Male,60+,New York
4377,2023-07-09,Store_10,Houston,West,Notebook,Beauty,Nike,194.48,1,Customer_650,Male,26-35,Los Angeles
4378,2023-07-15,Store_4,Chicago,South,Laptop,Apparel,Puma,420.38,2,Customer_785,Male,36-45,Chicago
4379,2023-07-09,Store_6,Chicago,East,Sneakers,Stationery,Nike,76.94,1,Customer_992,Female,60+,Los Angeles
4380,2023-04-06,Store_8,Houston,South,Smartphone,Electronics,Nike,255.32,3,Customer_85,Male,46-60,Phoenix
4381,2023-08-17,Store_2,Phoenix,South,Smartphone,Electronics,LG,35.71,5,Customer_131,Male,36-45,Chicago
4382,2023-01-23,Store_3,Houston,East,Smartphone,Beauty,Philips,40.22,1,Customer_369,Male,26-35,Chicago
4383,2023-05-15,Store_7,Phoenix,South,Toothpaste,Apparel,Colgate,289.06,1,Customer_662,Male,36-45,Chicago
4384,2023-08-14,Store_7,New York,West,T-Shirt,Stationery,Puma,285.18,2,Customer_499,Female,46-60,Houston
4385,2023-08-27,Store_2,Chicago,West,Shampoo,Electronics,Philips,439.63,3,Customer_913,Male,18-25,New York
4386,2023-05-15,Store_2,Houston,Midwest,Jeans,Stationery,Colgate,281.15,1,Customer_561,Male,36-45,Chicago
4387,2023-04-26,Store_1,Phoenix,Central,Notebook,Beauty,Nike,480.1,5,Customer_641,Female,60+,New York
4388,2023-05-18,Store_7,New York,West,Laptop,Electronics,Nike,29.1,5,Customer_945,Male,60+,New York
4389,2023-10-16,Store_3,Los Angeles,Central,LED Bulb,Stationery,Puma,53.51,1,Customer_13,Male,60+,Chicago
4390,2023-02-01,Store_8,Phoenix,Central,Smartphone,Stationery,Apple,26.81,3,Customer_276,Female,26-35,Houston
4391,2023-03-19,Store_4,Los Angeles,West,Jeans,Apparel,Nike,96.71,5,Customer_476,Male,36-45,Chicago
4392,2023-12-23,Store_8,Los Angeles,Midwest,Jeans,Apparel,Colgate,272.93,5,Customer_225,Female,46-60,Chicago
4393,2023-12-08,Store_2,Chicago,Central,LED Bulb,Apparel,Apple,324.56,3,Customer_451,Male,46-60,Phoenix
4394,2023-02-19,Store_6,Chicago,Midwest,Smartphone,Electronics,LG,27.56,3,Customer_104,Male,26-35,New York
4395,2023-02-13,Store_9,Chicago,West,LED Bulb,Apparel,Philips,473.26,1,Customer_607,Male,36-45,Houston
4396,2023-12-09,Store_7,Phoenix,Central,Toothpaste,Stationery,LG,421.87,4,Customer_537,Male,46-60,Houston
4397,2023-06-26,Store_10,New York,West,LED Bulb,Apparel,Nike,151.82,2,Customer_821,Male,46-60,Houston
4398,2023-10-05,Store_9,Phoenix,Central,Sneakers,Apparel,Colgate,43.21,4,Customer_728,Female,18-25,Chicago
4399,2023-07-31,Store_9,Phoenix,East,Mixer,Stationery,Samsung,89.09,4,Customer_658,Male,18-25,Phoenix
4400,2023-10-29,Store_7,Houston,Midwest,T-Shirt,Beauty,Samsung,67.84,5,Customer_642,Female,26-35,Houston
4401,2023-04-27,Store_5,New York,East,Shampoo,Electronics,Apple,66.03,3,Customer_381,Female,60+,Phoenix
4402,2023-10-11,Store_10,Los Angeles,Midwest,T-Shirt,Stationery,Nike,261.69,5,Customer_771,Male,18-25,Chicago
4403,2023-02-01,Store_8,Los Angeles,South,Laptop,Beauty,Puma,126.69,2,Customer_958,Female,46-60,New York
4404,2023-07-18,Store_7,Houston,East,Jeans,Stationery,Philips,182.28,1,Customer_704,Male,60+,Los Angeles
4405,2023-09-25,Store_8,Los Angeles,West,Smartphone,Beauty,Colgate,494.81,2,Customer_694,Female,36-45,Phoenix
4406,2023-08-03,Store_8,New York,Central,Jeans,Beauty,LG,343.74,5,Customer_117,Female,18-25,Los Angeles
4407,2023-10-02,Store_7,Los Angeles,Central,Toothpaste,Stationery,Colgate,474.75,5,Customer_489,Female,18-25,New York
4408,2023-12-18,Store_3,Chicago,South,T-Shirt,Beauty,Philips,75.57,5,Customer_973,Female,60+,Los Angeles
4409,2023-09-01,Store_3,Houston,Midwest,LED Bulb,Apparel,Samsung,194.16,5,Customer_432,Female,18-25,Houston
4410,2023-10-21,Store_9,New York,East,Toothpaste,Beauty,Puma,279.59,4,Customer_586,Male,26-35,Houston
4411,2023-05-01,Store_3,Chicago,Central,Shampoo,Apparel,Colgate,43.0,1,Customer_675,Male,18-25,New York
4412,2023-09-01,Store_8,Houston,West,Laptop,Stationery,Philips,7.07,4,Customer_395,Male,46-60,Houston
4413,2023-06-03,Store_8,Los Angeles,South,Laptop,Apparel,Samsung,336.86,5,Customer_554,Male,36-45,Phoenix
4414,2023-02-10,Store_3,Houston,Central,Toothpaste,Electronics,LG,322.7,3,Customer_17,Female,26-35,Los Angeles
4415,2023-07-22,Store_9,Los Angeles,Midwest,Notebook,Beauty,Samsung,208.34,4,Customer_916,Male,36-45,Los Angeles
4416,2023-01-18,Store_9,Chicago,Central,Mixer,Electronics,Samsung,247.37,5,Customer_669,Female,18-25,Chicago
4417,2023-09-15,Store_2,Chicago,West,Shampoo,Stationery,Samsung,210.64,5,Customer_643,Female,60+,Phoenix
4418,2023-10-20,Store_4,Houston,South,Toothpaste,Apparel,Colgate,16.88,1,Customer_396,Male,18-25,Chicago
4419,2023-09-22,Store_8,Houston,Midwest,Jeans,Stationery,Puma,171.01,2,Customer_303,Female,36-45,Phoenix
4420,2023-10-20,Store_8,New York,East,Notebook,Beauty,Colgate,92.66,4,Customer_379,Female,60+,Los Angeles
4421,2023-12-13,Store_1,Chicago,Central,Mixer,Apparel,Samsung,53.72,4,Customer_865,Male,36-45,Los Angeles
4422,2023-11-14,Store_3,Houston,South,Smartphone,Beauty,Samsung,478.58,4,Customer_723,Female,60+,Chicago
4423,2023-03-17,Store_9,Los Angeles,Central,Shampoo,Beauty,Apple,301.68,5,Customer_366,Male,18-25,Chicago
4424,2023-03-03,Store_6,Los Angeles,South,Smartphone,Stationery,Colgate,365.68,1,Customer_315,Female,36-45,Los Angeles
4425,2023-08-18,Store_2,Houston,Midwest,Notebook,Apparel,Apple,161.11,5,Customer_310,Male,26-35,Chicago
4426,2023-03-30,Store_10,Phoenix,South,Laptop,Beauty,Puma,199.61,5,Customer_746,Male,18-25,Phoenix
4427,2023-03-27,Store_7,New York,East,LED Bulb,Beauty,Puma,122.28,3,Customer_852,Female,36-45,Phoenix
4428,2023-04-19,Store_2,Houston,West,Jeans,Stationery,Colgate,53.0,1,Customer_708,Male,18-25,New York
4429,2023-04-09,Store_2,New York,East,Jeans,Beauty,Puma,93.62,4,Customer_148,Female,46-60,Houston
4430,2023-03-06,Store_6,Chicago,Central,Jeans,Beauty,Apple,399.77,2,Customer_99,Female,18-25,New York
4431,2023-01-22,Store_10,New York,South,Mixer,Electronics,Apple,340.39,4,Customer_377,Male,46-60,Los Angeles
4432,2023-08-05,Store_5,Houston,South,LED Bulb,Stationery,Apple,275.73,5,Customer_502,Female,36-45,Chicago
4433,2023-02-10,Store_1,New York,East,Laptop,Stationery,LG,240.17,1,Customer_682,Female,18-25,Los Angeles
4434,2023-12-16,Store_9,Los Angeles,West,Sneakers,Electronics,Philips,461.6,1,Customer_714,Female,46-60,Chicago
4435,2023-08-11,Store_3,Chicago,West,Shampoo,Apparel,Apple,41.0,1,Customer_553,Female,36-45,New York
4436,2023-04-14,Store_2,Los Angeles,Central,Sneakers,Apparel,LG,143.9,3,Customer_811,Female,46-60,Houston
4437,2023-11-18,Store_6,Phoenix,Midwest,T-Shirt,Stationery,Nike,178.22,4,Customer_228,Female,46-60,Houston
4438,2023-03-17,Store_5,Phoenix,Central,Shampoo,Apparel,Nike,392.3,3,Customer_475,Male,46-60,Chicago
4439,2023-11-01,Store_6,Houston,Midwest,Toothpaste,Beauty,Puma,496.29,2,Customer_636,Female,26-35,Chicago
4440,2023-05-13,Store_5,Houston,East,Sneakers,Electronics,Nike,124.13,5,Customer_685,Male,18-25,Houston
4441,2023-06-13,Store_5,New York,Midwest,Smartphone,Beauty,Philips,437.78,3,Customer_162,Male,18-25,New York
4442,2023-02-04,Store_8,Houston,West,Sneakers,Electronics,Apple,416.16,3,Customer_446,Male,26-35,Chicago
4443,2023-02-14,Store_1,Houston,Midwest,Toothpaste,Electronics,Apple,116.21,5,Customer_297,Female,26-35,New York
4444,2023-07-18,Store_3,Houston,South,Smartphone,Beauty,Nike,202.67,1,Customer_31,Female,26-35,New York
4445,2023-10-12,Store_3,New York,Central,Mixer,Beauty,Philips,207.79,5,Customer_331,Female,18-25,Phoenix
4446,2023-07-23,Store_10,Chicago,West,Smartphone,Beauty,Samsung,489.22,4,Customer_212,Female,60+,New York
4447,2023-10-10,Store_7,Houston,West,Jeans,Electronics,Nike,94.54,5,Customer_731,Female,46-60,New York
4448,2023-06-16,Store_1,Chicago,Central,Sneakers,Stationery,Colgate,400.58,1,Customer_149,Male,46-60,New York
4449,2023-05-22,Store_5,New York,Midwest,Toothpaste,Beauty,Nike,170.43,5,Customer_645,Female,46-60,Chicago
4450,2023-09-24,Store_5,Phoenix,Central,Sneakers,Beauty,Philips,366.78,3,Customer_844,Female,18-25,Houston
4451,2023-08-23,Store_4,Houston,Midwest,Notebook,Apparel,Colgate,212.91,2,Customer_462,Female,26-35,Los Angeles
4452,2023-01-07,Store_3,Phoenix,East,Notebook,Beauty,Philips,291.29,3,Customer_203,Male,36-45,Phoenix
4453,2023-12-25,Store_8,Chicago,East,Laptop,Apparel,LG,417.14,2,Customer_664,Female,36-45,New York
4454,2023-11-16,Store_1,Houston,West,Laptop,Stationery,LG,403.06,5,Customer_993,Female,46-60,Los Angeles
4455,2023-10-28,Store_2,Chicago,South,Jeans,Electronics,LG,433.88,4,Customer_992,Male,18-25,Phoenix
4456,2023-09-25,Store_9,Phoenix,West,Sneakers,Beauty,Samsung,34.51,5,Customer_617,Male,46-60,Phoenix
4457,2023-08-03,Store_6,Chicago,East,Laptop,Apparel,Philips,347.57,1,Customer_439,Female,60+,Los Angeles
4458,2023-02-27,Store_2,New York,East,Mixer,Stationery,Apple,74.29,5,Customer_535,Male,36-45,Chicago
4459,2023-08-01,Store_1,Los Angeles,Central,Jeans,Electronics,Philips,210.83,2,Customer_543,Female,36-45,Phoenix
4460,2023-03-18,Store_7,Houston,South,T-Shirt,Electronics,LG,276.55,3,Customer_372,Male,36-45,Chicago
4461,2023-03-17,Store_8,Phoenix,Central,T-Shirt,Electronics,Puma,204.36,4,Customer_632,Female,46-60,Chicago
4462,2023-10-18,Store_10,Houston,South,LED Bulb,Electronics,Colgate,262.21,5,Customer_210,Male,60+,Phoenix
4463,2023-10-29,Store_5,New York,South,Shampoo,Electronics,Colgate,498.28,5,Customer_270,Female,46-60,New York
4464,2023-10-26,Store_10,Los Angeles,East,T-Shirt,Apparel,Colgate,71.93,3,Customer_744,Male,36-45,New York
4465,2023-02-21,Store_8,New York,East,Laptop,Electronics,Apple,339.35,4,Customer_985,Male,36-45,Los Angeles
4466,2023-02-24,Store_6,Chicago,East,Mixer,Beauty,Colgate,201.02,5,Customer_136,Male,60+,Houston
4467,2023-10-16,Store_7,Phoenix,South,Notebook,Beauty,Samsung,70.84,5,Customer_539,Female,60+,Houston
4468,2023-02-21,Store_8,Chicago,Central,Mixer,Apparel,Philips,83.57,2,Customer_570,Female,26-35,New York
4469,2023-05-27,Store_10,Los Angeles,West,LED Bulb,Electronics,Samsung,474.89,2,Customer_219,Male,36-45,Los Angeles
4470,2023-10-02,Store_3,Phoenix,East,Mixer,Beauty,Philips,440.4,1,Customer_651,Male,36-45,Houston
